,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1dvbs7kdxq4md,a1,5ef26518ed7a130d9ba086bd,sample.transcriptic.aq1dvmrawcr5tg9.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,3d500e3a0450248cdbd684ec6f406dfc64a0c7aa,"UWBF_6390 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvmrawcr5tg9,4279,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,71316.66667,-87100835.53120442,330578.2017628627
952,r1dvbsa7n5qwxe,e11,5ef26374e67a81fb9cb9812b,sample.transcriptic.aq1dvh7dssg38sc.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,1760207a84fe9eedf8c4465f6ab9d0f638669600,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,18.0,hour,aq1dvh7dssg38sc,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,35000,200,11-Dec-2019,857142.85714,-129042194.06272087,1941176.4893950587
953,r1dvbsa7n5qwxe,e11,5ef261aa7f3160968f0bdbe5,sample.transcriptic.aq1dvhgvrhf6p8j.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,c03840df5ff09db9778db64d375e656faceba93c,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhf6p8j,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,200,11-Dec-2019,1764705.88235,-129042194.06272087,1941176.4893950587
954,r1dvbsa7n5qwxe,e11,5ef262557ce3ec081a6febfd,sample.transcriptic.aq1dvhtnngyaz3a.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,f0f4b4affb98d1eaf6ac2d7795bb796e3b5e99fb,"UWBF_25784 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,22.0,hour,aq1dvhtnngyaz3a,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,14000,200,11-Dec-2019,2142857.14286,-129042194.06272087,1941176.4893950587
955,r1dvbsa7n5qwxe,e11,5ef261ac7f3160968f0bdbf0,sample.transcriptic.aq1dvj68hhtxw3j.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,0e5778a01a53a678a70a9014dc62d8a14d119573,"UWBF_25784 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,24.0,hour,aq1dvj68hhtxw3j,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,10000,200,11-Dec-2019,3000000.0,-129042194.06272087,1941176.4893950587
956,r1dvbsa7n5qwxe,e12,5ef261d6f6cdc13c852692d2,sample.transcriptic.aq1dvh7dssg38se.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,e99ad00add0250a2b1f2634e0d92883c0fd0a648,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvh7dssg38se,9363,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,156050.0,-183638185.98740885,917969.0731061556
957,r1dvbsa7n5qwxe,e12,5ef2613e2d796240e79c671f,sample.transcriptic.aq1dvhgvrhgavch.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,4b9b14856170d751a2564f55ed181868d14523fc,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhgavch,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,57000,200,11-Dec-2019,526315.78947,-183638185.98740885,917969.0731061556
958,r1dvbsa7n5qwxe,e12,5ef2615308b8d10b22d73f2e,sample.transcriptic.aq1dvhtnngzf778.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,2ea829f2cdeb1ec5c4862167bec1bfc274a0eed3,"UWBF_25784 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,22.0,hour,aq1dvhtnngzf778,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,44000,200,11-Dec-2019,681818.1818199999,-183638185.98740885,917969.0731061556
959,r1dvbsa7n5qwxe,e12,5ef263247973a32aa4db0fd6,sample.transcriptic.aq1dvj68hhv447h.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,666e3ba4db43fd93b9d183ea4bab843af610149b,"UWBF_25784 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,24.0,hour,aq1dvj68hhv447h,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-183638185.98740885,917969.0731061556
960,r1dvbsa7n5qwxe,e2,5ef2629087aa7b484daf551a,sample.transcriptic.aq1dvh7dssbhf98.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,d2fa1e05da33b4d1f0e2dae1c4b581e3aa07271d,"beads_spherotech_pps_6K | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvh7dssbhf98,55,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,916.66667,,
961,r1dvbsa7n5qwxe,e2,5ef26225cf7690ed81d73735,sample.transcriptic.aq1dvhgvrhamvqg.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,697b61b95ddc47617d92c19a8921bee246a45485,"beads_spherotech_pps_6K | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhamvqg,9835,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,163916.66667,,
962,r1dvbsa7n5qwxe,e2,5ef261d2f6cdc13c852692be,sample.transcriptic.aq1dvhtnnguwdp3.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,a74f84f8925b770100a8fa4c3478abbd8e4eba4b,"beads_spherotech_pps_6K | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,22.0,hour,aq1dvhtnnguwdp3,9919,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,165316.66667,,
963,r1dvbsa7n5qwxe,e2,5ef261bf7f3160968f0bdc50,sample.transcriptic.aq1dvj68hhpe4je.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,bed0393696762e197b1bdfee39e23265381b4e76,"beads_spherotech_pps_6K | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,24.0,hour,aq1dvj68hhpe4je,11827,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,197116.66667,,
964,r1dvbsa7n5qwxe,e3,5ef262e569ed590e63843df4,sample.transcriptic.aq1dvh7dssbhf9a.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,37a89452d824c00ee2a1bbcf27623c662f3f8e53,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,18.0,hour,aq1dvh7dssbhf9a,2443,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,40716.66667,-37237520.526183575,374870.2877794308
965,r1dvbsa7n5qwxe,e3,5ef2631a7973a32aa4db0fa4,sample.transcriptic.aq1dvhgvrhbs3ue.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,382bc66735acbc95df32efd02a4fe2a8b0e0214f,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhbs3ue,2913,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,48550.0,-37237520.526183575,374870.2877794308
966,r1dvbsa7n5qwxe,e3,5ef2636ce67a81fb9cb98109,sample.transcriptic.aq1dvhtnnguwdp5.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,f3a9f124b8106ec959ecc94f29e77b81db4606ed,"UWBF_25784 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,22.0,hour,aq1dvhtnnguwdp5,6352,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,105866.66667,-37237520.526183575,374870.2877794308
967,r1dvbsa7n5qwxe,e3,5ef26212cf7690ed81d736d4,sample.transcriptic.aq1dvj68hhqjapc.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,97eaacb15a9220e855fed9bc478552dd69f5a705,"UWBF_25784 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,24.0,hour,aq1dvj68hhqjapc,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,23000,200,11-Dec-2019,1304347.8260899999,-37237520.526183575,374870.2877794308
968,r1dvbsa7n5qwxe,e4,5ef261d5f6cdc13c852692d0,sample.transcriptic.aq1dvh7dssbhf9c.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,59d2447fb413f6c6ae74c32d9416edd402fd4393,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,18.0,hour,aq1dvh7dssbhf9c,12783,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,213050.0,-113951373.75629471,1027972.0292802613
969,r1dvbsa7n5qwxe,e4,5ef26371e67a81fb9cb9811e,sample.transcriptic.aq1dvhgvrhbs3ug.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,86e5962ea63e94568fdc45d600711d012b1d43f8,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhbs3ug,28216,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,470266.66667,-113951373.75629471,1027972.0292802613
970,r1dvbsa7n5qwxe,e4,5ef2631d7973a32aa4db0fb0,sample.transcriptic.aq1dvhtnnguwdp7.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,57d5b67c736cf8090d421d02f5492ad2ddd61d13,"UWBF_25784 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,22.0,hour,aq1dvhtnnguwdp7,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,21000,200,11-Dec-2019,1428571.42857,-113951373.75629471,1027972.0292802613
971,r1dvbsa7n5qwxe,e4,5ef262557ce3ec081a6febfb,sample.transcriptic.aq1dvj68hhqjape.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,70e276717c01d9b24e133fcbc5b2b7865a6fddba,"UWBF_25784 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,24.0,hour,aq1dvj68hhqjape,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,15000,200,11-Dec-2019,2000000.0,-113951373.75629471,1027972.0292802613
972,r1dvbsa7n5qwxe,e5,5ef2627747b3f56c1296e2e8,sample.transcriptic.aq1dvh7dsscnnda.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,fcf03e10711bf6cfca400bfab604d59845725cf5,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,18.0,hour,aq1dvh7dsscnnda,16652,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,277533.33333,-237584260.33276424,1349431.415020933
973,r1dvbsa7n5qwxe,e5,5ef2629887aa7b484daf5547,sample.transcriptic.aq1dvhgvrhcw9ye.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,793cc95d79b91a0f8d78f1c62b7c31fd76b53271,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhcw9ye,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,32000,200,11-Dec-2019,937500.0,-237584260.33276424,1349431.415020933
974,r1dvbsa7n5qwxe,e5,5ef2627547b3f56c1296e2df,sample.transcriptic.aq1dvhtnngw2kt5.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,39830bb930c3c3934bd04c8a8e35b6f636cb9f33,"UWBF_25784 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,22.0,hour,aq1dvhtnngw2kt5,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,16000,200,11-Dec-2019,1875000.0,-237584260.33276424,1349431.415020933
975,r1dvbsa7n5qwxe,e5,5ef2629287aa7b484daf5527,sample.transcriptic.aq1dvj68hhrpgtd.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,f78ade2fd3689c05a58d87e95d0de43a8b4cced7,"UWBF_25784 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,24.0,hour,aq1dvj68hhrpgtd,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-237584260.33276424,1349431.415020933
976,r1dvbsa7n5qwxe,e6,5ef26375e67a81fb9cb98133,sample.transcriptic.aq1dvh7dsscnndc.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,305add1a15e6c07d19b0281a13cccc8d2633c147,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,18.0,hour,aq1dvh7dsscnndc,4022,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,67033.33333,-65404012.268461585,463191.0114847124
977,r1dvbsa7n5qwxe,e6,5ef2616008b8d10b22d73f73,sample.transcriptic.aq1dvhgvrhcw9yg.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,2bb5351af6d03d9c41fcd004bc898cdae842b5c7,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhcw9yg,3874,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,64566.666670000006,-65404012.268461585,463191.0114847124
978,r1dvbsa7n5qwxe,e6,5ef2628887aa7b484daf54ee,sample.transcriptic.aq1dvhtnngw2kt7.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,1e2196e42b33fba587d7e03a7e914295752abd16,"UWBF_25784 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,22.0,hour,aq1dvhtnngw2kt7,8533,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,142216.66667,-65404012.268461585,463191.0114847124
979,r1dvbsa7n5qwxe,e6,5ef2613d2d796240e79c671d,sample.transcriptic.aq1dvj68hhrpgtf.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,f43bb23feda0b92ab7ad5ae4b3b44335f8534ef7,"UWBF_25784 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,24.0,hour,aq1dvj68hhrpgtf,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,19000,200,11-Dec-2019,1578947.3684200002,-65404012.268461585,463191.0114847124
980,r1dvbsa7n5qwxe,e7,5ef2627c47b3f56c1296e306,sample.transcriptic.aq1dvh7dssdsuha.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,c2ae6860e05533c809d2f955b74ee3ab986f22fb,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,18.0,hour,aq1dvh7dssdsuha,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,36000,200,11-Dec-2019,833333.33333,-149282709.18866757,2087339.759357092
981,r1dvbsa7n5qwxe,e7,5ef261d7f6cdc13c852692d6,sample.transcriptic.aq1dvhgvrhe2g4f.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,1f0e5878b66d062aad3fc2d108c9d01b10650c21,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhe2g4f,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,16000,200,11-Dec-2019,1875000.0,-149282709.18866757,2087339.759357092
